Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
2023-08-09 05:30:00,1678,2.237,131.308,2.436,,18.746,2010.0,7.297,,96.229,2010.0,8.154,,34.723,,52.599,,1.634,
2023-08-09 06:00:00,1679,2.063,94.185,2.244,,18.714,2010.0,7.262,,95.711,2010.0,8.153,,34.71,,52.58,,1.604,
2023-08-09 06:30:00,1680,2.463,110.232,2.647,,18.676,2010.0,7.232,,95.247,2010.0,8.153,,34.708,,52.578,,1.65,
2023-08-09 07:00:00,1681,6.203,6.502,2.753,,18.601,2010.0,7.27,,95.608,2010.0,8.154,,34.704,,52.573,,1.653,
2023-08-09 07:30:00,1682,7.926,287.031,4.006,,18.644,2010.0,7.257,,95.531,2010.0,8.155,,34.744,,52.627,,1.793,
2023-08-09 08:00:00,1683,2.084,19.957,5.69,,18.618,2010.0,7.31,,96.192,2010.0,8.156,,34.755,,52.642,,1.748,
2023-08-09 08:30:00,1684,2.479,200.498,5.524,,18.588,2010.0,7.37,,96.919,2010.0,8.16,,34.744,,52.627,,1.775,
2023-08-09 09:00:00,1685,2.807,191.309,4.865,,18.605,2010.0,7.428,,97.724,2010.0,8.162,,34.742,,52.624,,1.86,
2023-08-09 09:30:00,1686,0.821,145.557,4.053,,18.649,2010.0,7.536,,99.231,,8.168,,34.747,,52.63,,1.777,
2023-08-09 10:00:00,1687,3.229,102.68,3.691,,18.675,2010.0,7.67,,101.03,,8.172,,34.741,,52.622,,1.811,
2023-08-09 10:30:00,1688,3.042,97.938,3.27,,18.707,2010.0,7.661,,100.97,,8.171,,34.744,,52.626,,1.862,
2023-08-09 11:00:00,1689,8.473,85.704,1.632,,18.819,2010.0,7.617,,100.61,,8.164,,34.75,,52.635,,1.831,
2023-08-09 11:30:00,1690,2.741,344.166,1.372,,19.342,2010.0,8.122,,108.386,2010.0,8.181,,34.853,,52.772,,1.784,
2023-08-09 12:00:00,1691,8.288,76.763,2.057,,19.107,2010.0,7.758,,103.05,,8.167,,34.798,,52.699,,2.357,
2023-08-09 12:30:00,1692,8.028,116.45,1.651,1220.0,19.249,1220.0,7.87,,104.813,1020.0,8.171,,34.804,,52.706,,2.075,
2023-08-09 13:00:00,1693,5.314,50.605,1.557,1020.0,19.346,1020.0,7.885,1020.0,105.21,1020.0,8.169,1020.0,34.809,1020.0,52.714,1020.0,2.085,1020.0
2023-08-09 13:30:00,1694,5.088,34.55,1.299,1020.0,19.404,1020.0,7.804,1020.0,104.222,1020.0,8.162,1020.0,34.776,1020.0,52.668,1020.0,2.296,1020.0
2023-08-09 14:00:00,1695,5.836,154.556,2.182,1020.0,19.443,1020.0,7.93,1020.0,106.005,1020.0,8.169,1020.0,34.822,1020.0,52.73,1020.0,2.081,1020.0
2023-08-09 14:30:00,1696,1.53,17.843,2.112,1020.0,19.549,1020.0,7.912,1020.0,105.963,1020.0,8.165,1020.0,34.808,1020.0,52.712,1020.0,2.291,1020.0
2023-08-09 15:00:00,1697,6.343,78.149,2.539,1020.0,19.591,1020.0,8.113,1020.0,108.773,1020.0,8.178,1020.0,34.85,1020.0,52.769,1020.0,2.014,1020.0
2023-08-09 15:30:00,1698,3.287,229.265,2.848,1020.0,19.562,1020.0,8.221,2010.0,110.158,1020.0,8.183,1020.0,34.849,1020.0,52.768,1020.0,1.97,1020.0
2023-08-09 16:00:00,1699,6.118,146.147,2.744,1020.0,19.572,1020.0,8.219,2010.0,110.16,1020.0,8.183,1020.0,34.852,1020.0,52.771,1020.0,1.943,1020.0
2023-08-09 16:30:00,1700,7.653,173.561,2.769,1020.0,19.531,1020.0,8.171,1020.0,109.427,1020.0,8.18,1020.0,34.855,1020.0,52.775,1020.0,1.941,1020.0
2023-08-09 17:00:00,1701,7.58,75.309,2.823,1020.0,19.519,1020.0,8.154,1020.0,109.165,1020.0,8.182,1020.0,34.848,1020.0,52.766,1020.0,1.961,1020.0
2023-08-09 17:30:00,1702,5.612,128.714,3.059,1020.0,19.442,1020.0,8.122,1020.0,108.6,1020.0,8.181,1020.0,34.855,1020.0,52.775,1020.0,2.161,1020.0
2023-08-09 18:00:00,1703,2.522,173.061,3.637,1020.0,19.427,1020.0,8.084,1020.0,108.052,1020.0,8.179,1020.0,34.868,1020.0,52.792,1020.0,1.915,1020.0
2023-08-09 18:30:00,1704,3.655,15.13,3.62,1020.0,19.369,1020.0,8.021,1020.0,107.109,1020.0,8.178,1020.0,34.867,1020.0,52.792,1020.0,1.976,1020.0
2023-08-09 19:00:00,1705,1.726,257.245,3.911,1020.0,19.379,1020.0,7.998,1020.0,106.833,1020.0,8.177,1020.0,34.881,1020.0,52.81,1020.0,2.069,1020.0
2023-08-09 19:30:00,1706,7.237,134.833,3.705,1020.0,19.34,1020.0,7.951,1020.0,106.119,1020.0,8.175,1020.0,34.877,1020.0,52.805,1020.0,2.051,1020.0
2023-08-09 20:00:00,1707,5.52,333.477,3.57,1020.0,19.316,1020.0,7.917,1020.0,105.627,1020.0,8.175,1020.0,34.88,1020.0,52.809,1020.0,2.024,1020.0
2023-08-09 20:30:00,1708,2.765,316.803,4.41,1020.0,19.309,1020.0,7.82,1020.0,104.327,1020.0,8.178,1020.0,34.898,1020.0,52.833,1020.0,2.055,1020.0
2023-08-09 21:00:00,1709,4.901,125.911,4.236,1020.0,19.347,1020.0,7.723,1020.0,103.113,1020.0,8.176,1020.0,34.907,1020.0,52.845,1020.0,1.891,1020.0
2023-08-09 21:30:00,1710,1.534,298.616,3.542,1020.0,19.341,1020.0,7.765,1020.0,103.659,1020.0,8.175,1020.0,34.915,1020.0,52.856,1020.0,1.877,1020.0
2023-08-09 22:00:00,1711,4.495,260.75,3.802,1020.0,19.286,1020.0,7.33,1020.0,97.756,1020.0,8.177,1020.0,34.911,1020.0,52.85,1020.0,1.765,1020.0
2023-08-09 22:30:00,1712,2.408,124.323,3.806,1020.0,19.249,1020.0,7.446,1020.0,99.219,1020.0,8.182,1020.0,34.89,1020.0,52.822,1020.0,2.188,1020.0
2023-08-09 23:00:00,1713,1.485,329.687,2.967,1020.0,19.269,1020.0,7.412,1020.0,98.815,1020.0,8.173,1020.0,34.901,1020.0,52.837,1020.0,2.142,1020.0
2023-08-09 23:30:00,1714,3.188,244.919,3.893,1020.0,19.238,1020.0,7.364,1020.0,98.104,1020.0,8.177,1020.0,34.894,1020.0,52.827,1020.0,2.334,1020.0
2023-08-10 00:00:00,1715,4.71,176.882,3.952,1020.0,19.208,1020.0,7.075,1020.0,94.205,1020.0,8.173,1020.0,34.884,1020.0,52.814,1020.0,1.938,1020.0
2023-08-10 00:30:00,1716,2.802,200.226,4.178,1020.0,19.206,1020.0,7.406,1020.0,98.61,1020.0,8.176,1020.0,34.886,1020.0,52.818,1020.0,2.316,1020.0
2023-08-10 01:00:00,1717,3.645,252.592,3.375,1020.0,19.207,1020.0,7.193,1020.0,95.768,1020.0,8.181,1020.0,34.89,1020.0,52.822,1020.0,2.042,1020.0
2023-08-10 01:30:00,1718,3.279,171.4,3.545,1020.0,19.216,1020.0,7.323,1020.0,97.525,1020.0,8.171,1020.0,34.899,1020.0,52.835,1020.0,2.154,1020.0
2023-08-10 02:00:00,1719,2.513,251.092,2.923,1020.0,19.207,1020.0,6.339,1020.0,84.409,2010.0,8.169,1020.0,34.906,1020.0,52.844,1020.0,1.892,1020.0
2023-08-10 02:30:00,1720,1.823,207.115,3.098,1020.0,19.192,1020.0,7.064,1020.0,94.031,1020.0,8.17,1020.0,34.901,1020.0,52.837,1020.0,2.425,1020.0
2023-08-10 03:00:00,1721,4.582,135.098,3.009,1020.0,19.17,1020.0,7.307,1020.0,97.223,1020.0,8.17,1020.0,34.898,1020.0,52.833,1020.0,4.12,1020.0
2023-08-10 03:30:00,1722,3.48,262.798,2.828,1020.0,19.113,1020.0,7.578,1020.0,100.726,1020.0,8.163,1020.0,34.887,1020.0,52.819,1020.0,1.649,1020.0
2023-08-10 04:00:00,1723,3.786,41.575,3.355,1020.0,19.075,1020.0,7.571,1020.0,100.554,1020.0,8.165,1020.0,34.884,1020.0,52.814,1020.0,1.58,1020.0
2023-08-10 04:30:00,1724,3.183,266.311,3.398,1020.0,19.051,1020.0,7.333,1020.0,97.355,1020.0,8.168,1020.0,34.883,1020.0,52.813,1020.0,5.209,1020.0
2023-08-10 05:00:00,1725,1.637,267.431,3.327,1020.0,19.016,1020.0,7.03,1020.0,93.263,1020.0,8.167,1020.0,34.883,1020.0,52.813,1020.0,1.628,1020.0
2023-08-10 05:30:00,1726,1.936,81.209,3.167,1020.0,18.975,1020.0,7.018,1020.0,93.04,1020.0,8.175,1020.0,34.882,1020.0,52.812,1020.0,5.602,1020.0
2023-08-10 06:00:00,1727,3.168,186.694,3.063,1020.0,18.911,1020.0,7.254,1020.0,96.055,1020.0,8.178,1020.0,34.881,1020.0,52.81,1020.0,3.67,1020.0
2023-08-10 06:30:00,1728,0.608,254.13,2.997,1020.0,18.83,1020.0,6.788,1020.0,89.742,2010.0,8.163,1020.0,34.877,1020.0,52.805,1020.0,5.727,1020.0
2023-08-10 07:00:00,1729,7.936,226.971,2.292,1020.0,18.802,1020.0,7.154,1020.0,94.538,1020.0,8.16,1020.0,34.885,1020.0,52.817,1020.0,1.588,1020.0
2023-08-10 07:30:00,1730,3.611,127.34,2.859,1020.0,18.779,1020.0,7.076,1020.0,93.466,1020.0,8.165,1020.0,34.887,1020.0,52.819,1020.0,1.787,1020.0
2023-08-10 08:00:00,1731,4.691,245.554,2.459,1020.0,18.754,1020.0,6.03,1020.0,79.613,2010.0,8.168,1020.0,34.89,1020.0,52.824,1020.0,4.554,1020.0
2023-08-10 08:30:00,1732,1.707,80.095,2.624,1020.0,18.745,1020.0,7.105,1020.0,93.793,1020.0,8.165,1020.0,34.89,1020.0,52.824,1020.0,1.697,1020.0
2023-08-10 09:00:00,1733,3.981,184.878,2.487,1020.0,18.807,1020.0,6.987,1020.0,92.342,1020.0,8.163,1020.0,34.887,1020.0,52.82,1020.0,1.832,1020.0
2023-08-10 09:30:00,1734,4.812,58.425,2.377,1020.0,18.886,1020.0,7.271,1020.0,96.241,1020.0,8.162,1020.0,34.895,1020.0,52.83,1020.0,1.883,1020.0
2023-08-10 10:00:00,1735,2.155,104.631,1.968,1020.0,19.001,1020.0,6.724,1020.0,89.177,2010.0,8.158,1020.0,34.874,1020.0,52.801,1020.0,1.877,1020.0
2023-08-10 10:30:00,1736,2.331,190.733,1.644,1020.0,19.189,1020.0,7.24,1020.0,96.38,1020.0,8.166,1020.0,34.894,1020.0,52.829,1020.0,2.078,1020.0
2023-08-10 11:00:00,1737,5.511,66.034,1.697,1020.0,19.293,1020.0,6.994,1020.0,93.269,1020.0,8.159,1020.0,34.884,1020.0,52.815,1020.0,1.823,1020.0
2023-08-10 11:30:00,1738,5.157,47.826,1.888,1020.0,19.587,1020.0,7.581,1020.0,101.662,1020.0,8.161,1020.0,34.909,1020.0,52.848,1020.0,1.826,1020.0
2023-08-10 12:00:00,1739,1.02,338.87,1.686,1020.0,19.634,1020.0,7.61,1020.0,102.123,1020.0,8.159,1020.0,34.892,1020.0,52.825,1020.0,1.681,1020.0
2023-08-10 12:30:00,1740,2.786,108.489,1.416,1020.0,19.897,1020.0,7.695,1020.0,103.782,1020.0,8.161,1020.0,34.905,1020.0,52.843,1020.0,1.553,1020.0
2023-08-10 13:00:00,1741,6.654,62.168,2.255,1020.0,19.942,1020.0,7.698,1020.0,103.896,1020.0,8.158,1020.0,34.883,1020.0,52.814,1020.0,1.662,1020.0
2023-08-10 13:30:00,1742,7.247,107.326,1.807,1020.0,19.931,1020.0,7.708,1020.0,104.002,1020.0,8.157,1020.0,34.882,1020.0,52.812,1020.0,1.864,1020.0
2023-08-10 14:00:00,1743,5.632,98.555,1.917,1020.0,20.023,1020.0,7.729,1020.0,104.471,1020.0,8.155,1020.0,34.891,1020.0,52.825,1020.0,2.002,1020.0
2023-08-10 14:30:00,1744,5.425,151.065,2.208,1020.0,20.02,1020.0,7.756,1020.0,104.847,1020.0,8.158,1020.0,34.926,1020.0,52.872,1020.0,1.918,1020.0
2023-08-10 15:00:00,1745,8.352,53.956,2.219,1020.0,20.126,1020.0,7.821,1020.0,105.959,1020.0,8.158,1020.0,34.957,1020.0,52.914,1020.0,2.249,1020.0
2023-08-10 15:30:00,1746,5.586,10.691,3.001,1020.0,20.208,1020.0,7.891,1020.0,107.078,1020.0,8.158,1020.0,34.999,1020.0,52.972,1020.0,2.507,1020.0
2023-08-10 16:00:00,1747,5.967,60.496,3.24,1020.0,20.222,1020.0,7.935,1020.0,107.702,1020.0,8.158,1020.0,34.99,1020.0,52.96,1020.0,2.543,1020.0
2023-08-10 16:30:00,1748,7.446,67.431,3.018,1020.0,20.167,1020.0,7.899,1020.0,107.128,1020.0,8.161,1020.0,35.02,1020.0,53.0,1020.0,2.681,1020.0
2023-08-10 17:00:00,1749,3.905,109.876,3.233,1020.0,20.152,1020.0,7.945,1020.0,107.73,1020.0,8.157,1020.0,35.038,1020.0,53.025,1020.0,2.675,1020.0
2023-08-10 17:30:00,1750,8.226,21.513,3.928,1020.0,20.102,1020.0,7.911,1020.0,107.18,1020.0,8.158,1020.0,35.049,1020.0,53.039,1020.0,2.78,1020.0
2023-08-10 18:00:00,1751,8.485,16.394,4.054,1020.0,20.064,1020.0,7.922,1020.0,107.264,1020.0,8.155,1020.0,35.056,1020.0,53.049,1020.0,2.674,1020.0
2023-08-10 18:30:00,1752,9.249,72.906,4.174,1020.0,19.949,1020.0,7.192,1020.0,97.172,1020.0,8.159,1020.0,35.048,1020.0,53.037,1020.0,2.78,1020.0
2023-08-10 19:00:00,1753,5.192,8.072,4.686,1020.0,19.904,1020.0,7.486,1020.0,101.054,1020.0,8.157,1020.0,35.038,1020.0,53.023,1020.0,2.439,1020.0
2023-08-10 19:30:00,1754,4.185,44.406,3.906,1020.0,19.83,1020.0,7.606,1020.0,102.541,1020.0,8.157,1020.0,35.033,1020.0,53.017,1020.0,3.575,1020.0
2023-08-10 20:00:00,1755,1.926,331.972,4.187,1020.0,19.786,1020.0,6.964,1020.0,93.797,1020.0,8.154,1020.0,35.038,1020.0,53.023,1020.0,3.26,1020.0
2023-08-10 20:30:00,1756,4.779,332.826,4.062,1020.0,19.748,1020.0,7.165,1020.0,96.441,1020.0,8.16,1020.0,35.04,1020.0,53.026,1020.0,3.364,1020.0
2023-08-10 21:00:00,1757,5.773,238.493,4.211,1020.0,19.679,1020.0,7.431,1020.0,99.884,1020.0,8.154,1020.0,35.029,1020.0,53.011,1020.0,2.691,1020.0
2023-08-10 21:30:00,1758,3.677,294.263,4.493,1020.0,19.598,1020.0,7.426,1020.0,99.663,1020.0,8.161,1020.0,35.016,1020.0,52.993,1020.0,2.835,1020.0
2023-08-10 22:00:00,1759,3.011,356.683,4.298,1020.0,19.465,1020.0,5.623,2010.0,75.262,2010.0,8.167,1020.0,34.965,1020.0,52.923,1020.0,3.488,1020.0
2023-08-10 22:30:00,1760,0.736,282.566,4.573,1020.0,19.421,1020.0,7.364,1020.0,98.478,1020.0,8.172,1020.0,34.947,1020.0,52.9,1020.0,2.253,1020.0
2023-08-10 23:00:00,1761,0.997,219.747,5.262,1020.0,19.389,1020.0,6.582,1020.0,87.969,2010.0,8.173,1020.0,34.945,1020.0,52.896,1020.0,1.926,1020.0
2023-08-10 23:30:00,1762,3.891,296.324,4.182,1020.0,19.356,1020.0,7.515,1020.0,100.36,1020.0,8.168,1020.0,34.938,1020.0,52.888,1020.0,2.094,1020.0
2023-08-11 00:00:00,1763,6.788,277.643,4.066,1020.0,19.307,1020.0,6.748,1020.0,90.044,2010.0,8.159,1020.0,34.93,1020.0,52.877,1020.0,3.694,1020.0
2023-08-11 00:30:00,1764,2.759,75.745,3.923,1020.0,19.305,1020.0,6.861,1020.0,91.555,2010.0,8.164,1020.0,34.947,1020.0,52.9,1020.0,2.06,1020.0
2023-08-11 01:00:00,1765,1.401,182.956,3.724,1020.0,19.258,1020.0,6.611,1020.0,88.143,2010.0,8.164,1020.0,34.945,1020.0,52.897,1020.0,1.592,1020.0
2023-08-11 01:30:00,1766,4.002,143.043,3.671,1020.0,19.258,1020.0,7.258,1020.0,96.764,1020.0,8.166,1020.0,34.955,1020.0,52.91,1020.0,1.897,1020.0
2023-08-11 02:00:00,1767,3.621,77.953,3.139,1020.0,19.214,1020.0,7.146,1020.0,95.191,1020.0,8.164,1020.0,34.952,1020.0,52.906,1020.0,1.841,1020.0
2023-08-11 02:30:00,1768,1.9,97.499,3.449,1020.0,19.206,1020.0,6.999,1020.0,93.229,1020.0,8.163,1020.0,34.956,1020.0,52.912,1020.0,1.922,1020.0
2023-08-11 03:00:00,1769,4.104,216.917,3.49,1020.0,19.164,1020.0,7.05,1020.0,93.824,1020.0,8.16,1020.0,34.956,1020.0,52.911,1020.0,1.54,1020.0
2023-08-11 03:30:00,1770,0.537,240.749,3.223,1020.0,19.137,1020.0,7.138,1020.0,94.96,1020.0,8.164,1020.0,34.956,1020.0,52.912,1020.0,1.81,1020.0
2023-08-11 04:00:00,1771,6.553,264.39,3.061,1020.0,19.165,1020.0,7.103,1020.0,94.559,1020.0,8.161,1020.0,34.98,1020.0,52.944,1020.0,1.646,1020.0
2023-08-11 04:30:00,1772,1.705,121.203,2.948,1020.0,19.189,1020.0,7.15,1020.0,95.236,1020.0,8.165,1020.0,34.999,1020.0,52.969,1020.0,1.638,1020.0
2023-08-11 05:00:00,1773,4.746,352.415,2.231,1020.0,19.247,1020.0,7.113,1020.0,94.865,1020.0,8.164,1020.0,35.032,1020.0,53.015,1020.0,1.372,1020.0
2023-08-11 05:30:00,1774,3.367,183.207,1.941,1020.0,19.231,1020.0,7.012,1020.0,93.492,1020.0,8.168,1020.0,35.048,1020.0,53.036,1020.0,1.309,1020.0
2023-08-11 06:00:00,1775,6.364,28.72,1.615,1020.0,19.205,1020.0,6.872,1020.0,91.582,2010.0,8.168,1020.0,35.059,1020.0,53.051,1020.0,1.396,1020.0
2023-08-11 06:30:00,1776,5.411,13.694,2.091,1020.0,19.162,1020.0,6.8,1020.0,90.574,2010.0,8.171,1020.0,35.076,1020.0,53.074,1020.0,1.664,1020.0
2023-08-11 07:00:00,1777,2.313,280.064,3.065,1020.0,19.079,1020.0,6.891,1020.0,91.628,2010.0,8.185,1020.0,35.072,1020.0,53.068,1020.0,1.765,1020.0
2023-08-11 07:30:00,1778,1.929,319.142,1.804,1020.0,19.038,1020.0,6.81,1020.0,90.48,2010.0,8.17,1020.0,35.064,1020.0,53.058,1020.0,3.731,1020.0
2023-08-11 08:00:00,1779,4.515,285.308,1.37,1020.0,19.034,1020.0,6.935,1020.0,92.143,1020.0,8.165,1020.0,35.06,1020.0,53.052,1020.0,1.364,1020.0
2023-08-11 08:30:00,1780,4.957,300.762,1.377,1020.0,19.074,1020.0,6.816,1020.0,90.615,2010.0,8.168,1020.0,35.062,1020.0,53.055,1020.0,2.076,1020.0
2023-08-11 09:00:00,1781,5.515,245.163,1.449,1020.0,19.094,1020.0,6.968,1020.0,92.68,1020.0,8.16,1020.0,35.065,1020.0,53.059,1020.0,1.365,1020.0
2023-08-11 09:30:00,1782,6.864,154.818,1.455,1020.0,19.083,1020.0,6.716,1020.0,89.303,2010.0,8.161,1020.0,35.045,1020.0,53.031,1020.0,1.917,1020.0
2023-08-11 10:00:00,1783,4.795,64.82,1.391,1020.0,19.253,1020.0,6.861,1020.0,91.522,2010.0,8.162,1020.0,35.062,1020.0,53.055,1020.0,2.429,1020.0
2023-08-11 10:30:00,1784,2.465,41.655,1.498,1020.0,19.462,1020.0,7.117,1020.0,95.317,1020.0,8.165,1020.0,35.075,1020.0,53.072,1020.0,1.91,1020.0
2023-08-11 11:00:00,1785,5.217,184.821,1.834,1020.0,19.569,1020.0,7.392,1020.0,99.184,1020.0,8.177,1020.0,35.054,1020.0,53.044,1020.0,2.073,1020.0
2023-08-11 11:30:00,1786,0.393,180.647,1.938,1020.0,19.642,1020.0,7.744,1020.0,104.034,1020.0,8.176,1020.0,35.028,1020.0,53.009,1020.0,1.767,1020.0
2023-08-11 12:00:00,1787,3.13,7.976,1.456,1020.0,19.639,1020.0,7.524,1020.0,101.076,1020.0,8.17,1020.0,35.045,1020.0,53.032,1020.0,1.424,1020.0
2023-08-11 12:30:00,1788,4.255,88.616,1.618,1020.0,19.602,1020.0,7.376,1020.0,99.02,1020.0,8.168,1020.0,35.052,1020.0,53.042,1020.0,1.505,1020.0
2023-08-11 13:00:00,1789,3.07,79.361,1.554,1020.0,19.798,1020.0,7.549,1020.0,101.716,1020.0,8.169,1020.0,35.05,1020.0,53.04,1020.0,1.517,1020.0
2023-08-11 13:30:00,1790,10.536,93.893,1.758,1020.0,19.887,1020.0,7.492,1020.0,101.116,1020.0,8.169,1020.0,35.055,1020.0,53.046,1020.0,1.528,1020.0
2023-08-11 14:00:00,1791,7.645,73.053,1.827,1020.0,20.041,1020.0,7.562,1020.0,102.343,1020.0,8.165,1020.0,35.052,1020.0,53.042,1020.0,1.679,1020.0
2023-08-11 14:30:00,1792,7.785,74.555,1.726,1020.0,20.208,1020.0,7.624,1020.0,103.489,1020.0,8.162,1020.0,35.035,1020.0,53.02,1020.0,1.925,1020.0
2023-08-11 15:00:00,1793,8.006,99.247,1.787,1020.0,20.251,1020.0,7.642,1020.0,103.806,1020.0,8.148,1020.0,35.014,1020.0,52.993,1020.0,2.179,1020.0
2023-08-11 15:30:00,1794,3.209,85.837,2.715,1020.0,20.277,1020.0,7.667,1020.0,104.191,1020.0,8.148,1020.0,35.008,1020.0,52.985,1020.0,2.292,1020.0
2023-08-11 16:00:00,1795,5.132,327.289,2.832,1020.0,20.285,1020.0,7.801,1020.0,106.029,1020.0,8.147,1020.0,35.022,1020.0,53.004,1020.0,2.552,1020.0
2023-08-11 16:30:00,1796,4.575,88.014,3.266,1020.0,20.146,1020.0,7.772,1020.0,105.368,1020.0,8.147,1020.0,35.034,1020.0,53.019,1020.0,2.646,1020.0
2023-08-11 17:00:00,1797,7.09,66.064,3.125,1020.0,20.23,1020.0,7.802,1020.0,105.943,1020.0,8.145,1020.0,35.026,1020.0,53.009,1020.0,2.595,1020.0
2023-08-11 17:30:00,1798,5.22,93.189,5.682,1020.0,20.15,1020.0,7.651,1020.0,103.748,1020.0,8.145,1020.0,35.047,1020.0,53.036,1020.0,4.041,1020.0
2023-08-11 18:00:00,1799,3.674,203.197,5.962,1020.0,20.14,1020.0,7.624,1020.0,103.373,1020.0,8.139,1020.0,35.065,1020.0,53.06,1020.0,4.162,1020.0
2023-08-11 18:30:00,1800,4.055,96.173,4.336,1020.0,20.115,1020.0,7.536,1020.0,102.139,1020.0,8.143,1020.0,35.067,1020.0,53.064,1020.0,3.614,1020.0
2023-08-11 19:00:00,1801,3.556,137.281,4.142,1020.0,20.107,1020.0,7.491,1020.0,101.516,1020.0,8.144,1020.0,35.072,1020.0,53.07,1020.0,3.227,1020.0
2023-08-11 19:30:00,1802,3.595,311.137,4.397,1020.0,19.95,1020.0,7.174,1020.0,96.919,1020.0,8.152,1020.0,35.031,1020.0,53.014,1020.0,3.562,1020.0
2023-08-11 20:00:00,1803,1.421,161.94,4.174,1020.0,19.885,1020.0,7.138,1020.0,96.31,1020.0,8.149,1020.0,35.018,1020.0,52.996,1020.0,2.333,1020.0
2023-08-11 20:30:00,1804,6.653,191.004,3.925,1020.0,19.904,1020.0,7.617,1020.0,102.823,1020.0,8.167,1020.0,35.03,1020.0,53.013,1020.0,1.967,1020.0
2023-08-11 21:00:00,1805,3.445,276.634,3.864,1020.0,19.89,1020.0,7.508,1020.0,101.315,1020.0,8.163,1020.0,35.028,1020.0,53.009,1020.0,1.639,1020.0
2023-08-11 21:30:00,1806,5.72,287.122,4.076,1020.0,19.922,1020.0,7.648,1020.0,103.272,1020.0,8.168,1020.0,35.041,1020.0,53.028,1020.0,1.769,1020.0
2023-08-11 22:00:00,1807,5.007,307.001,3.625,1020.0,19.892,1020.0,7.479,1020.0,100.931,1020.0,8.171,1020.0,35.038,1020.0,53.024,1020.0,1.547,1020.0
2023-08-11 22:30:00,1808,6.621,229.114,3.499,1020.0,19.854,1020.0,7.633,1020.0,102.943,1020.0,8.168,1020.0,35.042,1020.0,53.028,1020.0,1.557,1020.0
2023-08-11 23:00:00,1809,4.211,221.225,3.298,1020.0,19.893,1020.0,7.595,1020.0,102.515,1020.0,8.18,1020.0,35.054,1020.0,53.045,1020.0,1.365,1020.0
2023-08-11 23:30:00,1810,8.802,276.822,3.717,1020.0,19.905,1020.0,7.322,1020.0,98.868,1020.0,8.171,1020.0,35.082,1020.0,53.082,1020.0,1.324,1020.0
2023-08-12 00:00:00,1811,7.328,269.704,2.698,1020.0,19.968,1020.0,7.423,1020.0,100.358,1020.0,8.183,1020.0,35.098,1020.0,53.104,1020.0,1.342,1020.0
2023-08-12 00:30:00,1812,5.283,191.326,2.1,1020.0,20.002,1020.0,6.982,1020.0,94.467,1020.0,8.174,1020.0,35.123,1020.0,53.138,1020.0,1.231,1020.0
2023-08-12 01:00:00,1813,2.524,264.424,2.001,1020.0,19.975,1020.0,6.688,1020.0,90.445,2010.0,8.171,1020.0,35.123,1020.0,53.139,1020.0,1.079,1020.0
2023-08-12 01:30:00,1814,3.583,6.351,1.925,1020.0,19.939,1020.0,6.849,1020.0,92.562,1020.0,8.179,1020.0,35.127,1020.0,53.144,1020.0,1.442,1020.0
2023-08-12 02:00:00,1815,4.84,41.454,2.146,1020.0,19.898,1020.0,5.975,2010.0,80.688,2010.0,8.178,1020.0,35.115,1020.0,53.128,1020.0,1.11,1020.0
2023-08-12 02:30:00,1816,4.846,0.331,2.548,1020.0,19.869,1020.0,6.985,1020.0,94.273,1020.0,8.177,1020.0,35.119,1020.0,53.132,1020.0,1.355,1020.0
2023-08-12 03:00:00,1817,3.75,95.846,2.24,1020.0,19.812,1020.0,5.552,2010.0,74.857,2010.0,8.174,1020.0,35.115,1020.0,53.127,1020.0,1.359,1020.0
2023-08-12 03:30:00,1818,0.985,88.806,2.564,1020.0,19.776,1020.0,6.816,1020.0,91.828,2010.0,8.173,1020.0,35.108,1020.0,53.118,1020.0,1.62,1020.0
2023-08-12 04:00:00,1819,3.447,192.278,2.26,1020.0,19.716,1020.0,6.648,1020.0,89.47,2010.0,8.172,1020.0,35.104,1020.0,53.112,1020.0,1.92,1020.0
2023-08-12 04:30:00,1820,0.365,235.675,3.03,1020.0,19.678,1020.0,6.872,1020.0,92.413,1020.0,8.169,1020.0,35.096,1020.0,53.1,1020.0,1.839,1020.0
2023-08-12 05:00:00,1821,4.388,99.454,2.558,1020.0,19.646,1020.0,5.863,2010.0,78.803,2010.0,8.167,1020.0,35.097,1020.0,53.102,1020.0,1.948,1020.0
2023-08-12 05:30:00,1822,6.867,251.095,2.429,1020.0,19.62,1020.0,6.879,1020.0,92.404,1020.0,8.165,1020.0,35.094,1020.0,53.098,1020.0,2.955,1020.0
2023-08-12 06:00:00,1823,8.798,295.672,2.703,1020.0,19.546,1020.0,5.664,2010.0,75.981,2010.0,8.16,1020.0,35.082,1020.0,53.082,1020.0,1.843,1020.0
2023-08-12 06:30:00,1824,2.072,307.351,2.28,1020.0,19.527,1020.0,6.783,1020.0,90.959,2010.0,8.163,1020.0,35.09,1020.0,53.092,1020.0,2.208,1020.0
