time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2017-10-31 12:00:00+01:00,354.0,814.0,0.0,9704.0,5380.0,339.0,0.0,0.0,0.0,,0.0,343.0,1215.0,0.0,5002.0,58.0,86.0,4059.0,303.0,0.0,2584.0,4328.0,,2573.0,31162.0,31802.0,59.03,65.46
2017-10-31 13:00:00+01:00,356.0,831.0,0.0,9299.0,5423.0,345.0,0.0,0.0,0.0,,0.0,339.0,1363.0,0.0,5001.0,54.0,88.0,4057.0,302.0,0.0,2484.0,4300.0,,2539.0,31058.0,31740.0,60.35,66.74
2017-10-31 14:00:00+01:00,367.0,827.0,0.0,9262.0,5482.0,349.0,0.0,0.0,0.0,,0.0,337.0,1036.0,0.0,5001.0,56.0,90.0,3955.0,299.0,0.0,2453.0,4057.0,,2499.0,30216.0,30752.0,60.0,66.27
2017-10-31 15:00:00+01:00,367.0,780.0,0.0,9516.0,5474.0,353.0,0.0,0.0,0.0,,0.0,350.0,578.0,0.0,5000.0,56.0,92.0,3712.0,282.0,0.0,2560.0,3829.0,,2535.0,29367.0,30121.0,58.64,64.98
2017-10-31 16:00:00+01:00,364.0,798.0,0.0,9600.0,5470.0,350.0,0.0,0.0,0.0,,0.0,355.0,999.0,0.0,4999.0,57.0,95.0,3120.0,268.0,0.0,2679.0,2982.0,,2700.0,29304.0,29822.0,59.98,66.82
2017-10-31 17:00:00+01:00,365.0,804.0,0.0,10692.0,5460.0,350.0,0.0,0.0,0.0,,0.0,391.0,4037.0,0.0,5004.0,56.0,95.0,1670.0,259.0,0.0,2907.0,1785.0,,2995.0,29510.0,30078.0,66.83,73.38
2017-10-31 18:00:00+01:00,367.0,807.0,0.0,13683.0,5453.0,349.0,0.0,0.0,0.0,,0.0,429.0,4865.0,0.0,5007.0,55.0,95.0,510.0,254.0,0.0,3322.0,770.0,,3197.0,31185.0,31777.0,69.26,80.94
2017-10-31 19:00:00+01:00,367.0,825.0,0.0,14705.0,5483.0,351.0,0.0,0.0,0.0,,0.0,437.0,4745.0,0.0,5010.0,56.0,97.0,235.0,255.0,0.0,3695.0,353.0,,3774.0,32511.0,32596.0,69.95,83.18
2017-10-31 20:00:00+01:00,363.0,800.0,0.0,14058.0,5435.0,350.0,0.0,0.0,0.0,,0.0,434.0,3164.0,0.0,5013.0,56.0,94.0,178.0,270.0,0.0,3969.0,209.0,,3925.0,32270.0,32101.0,68.76,80.14
2017-10-31 21:00:00+01:00,367.0,701.0,0.0,10720.0,5431.0,347.0,0.0,0.0,0.0,,0.0,393.0,1412.0,0.0,5016.0,54.0,97.0,138.0,273.0,0.0,4415.0,146.0,,4187.0,30586.0,30772.0,62.29,69.13
2017-10-31 22:00:00+01:00,365.0,610.0,0.0,8643.0,5485.0,349.0,0.0,0.0,0.0,,0.0,372.0,798.0,0.0,5016.0,54.0,96.0,96.0,263.0,0.0,4828.0,97.0,,4726.0,28120.0,28070.0,55.21,61.87
2017-10-31 23:00:00+01:00,363.0,645.0,0.0,7793.0,5437.0,346.0,0.0,0.0,0.0,,0.0,352.0,531.0,0.0,5017.0,55.0,94.0,74.0,261.0,0.0,5116.0,36.0,,5140.0,25819.0,25977.0,50.63,57.03
2017-11-01 00:00:00+01:00,349.0,865.0,0.0,4318.0,5458.0,288.0,0.0,0.0,0.0,,101.0,536.0,618.0,0.0,7104.0,51.0,96.0,81.0,313.0,0.0,10823.0,10.0,,10849.0,28578.0,28508.0,59.23,56.66
2017-11-01 01:00:00+01:00,347.0,889.0,0.0,4003.0,5386.0,287.0,0.0,0.0,0.0,,1334.0,516.0,405.0,0.0,7103.0,51.0,93.0,81.0,319.0,0.0,10959.0,11.0,,10791.0,26118.0,26220.0,55.4,55.77
2017-11-01 02:00:00+01:00,348.0,915.0,0.0,4111.0,5244.0,282.0,0.0,0.0,0.0,,2528.0,516.0,400.0,0.0,7101.0,52.0,92.0,81.0,327.0,0.0,10598.0,11.0,,10767.0,24785.0,24893.0,51.5,51.68
2017-11-01 03:00:00+01:00,345.0,940.0,0.0,4287.0,5317.0,271.0,0.0,0.0,0.0,,3257.0,513.0,427.0,0.0,7098.0,51.0,94.0,81.0,329.0,0.0,10228.0,10.0,,10347.0,24161.0,24403.0,51.2,49.46
2017-11-01 04:00:00+01:00,344.0,911.0,0.0,4062.0,5265.0,271.0,0.0,0.0,0.0,,3339.0,509.0,270.0,0.0,7101.0,50.0,93.0,81.0,329.0,0.0,9613.0,7.0,,9831.0,23951.0,24217.0,50.62,48.99
2017-11-01 05:00:00+01:00,341.0,952.0,0.0,4156.0,5470.0,280.0,0.0,0.0,0.0,,2246.0,512.0,388.0,0.0,7102.0,51.0,93.0,81.0,317.0,0.0,9407.0,9.0,,9387.0,24676.0,24932.0,52.83,49.14
2017-11-01 06:00:00+01:00,344.0,907.0,0.0,4430.0,5731.0,276.0,0.0,0.0,0.0,,861.0,523.0,723.0,0.0,7101.0,52.0,91.0,81.0,327.0,0.0,9360.0,10.0,,9224.0,27421.0,27641.0,57.93,48.44
2017-11-01 07:00:00+01:00,351.0,918.0,0.0,5515.0,6036.0,278.0,0.0,0.0,0.0,,61.0,563.0,2768.0,0.0,7099.0,52.0,91.0,89.0,332.0,0.0,8951.0,10.0,,9046.0,32141.0,32549.0,71.36,48.7
2017-11-01 08:00:00+01:00,358.0,918.0,0.0,7204.0,6188.0,283.0,0.0,0.0,0.0,,0.0,596.0,3840.0,0.0,7099.0,56.0,94.0,102.0,333.0,0.0,8223.0,61.0,,8462.0,35660.0,35782.0,78.21,49.31
2017-11-01 09:00:00+01:00,357.0,890.0,0.0,7758.0,6066.0,285.0,0.0,0.0,0.0,,0.0,638.0,4431.0,0.0,7100.0,58.0,92.0,569.0,332.0,0.0,7554.0,464.0,,7690.0,36337.0,36484.0,79.44,54.08
2017-11-01 10:00:00+01:00,357.0,936.0,0.0,7805.0,6113.0,284.0,0.0,0.0,0.0,,0.0,653.0,4477.0,0.0,7100.0,58.0,93.0,1435.0,335.0,0.0,6912.0,1077.0,,6947.0,36798.0,36841.0,80.4,54.25
2017-11-01 11:00:00+01:00,354.0,951.0,0.0,7791.0,6157.0,294.0,0.0,0.0,0.0,,0.0,658.0,3661.0,0.0,7100.0,58.0,91.0,2064.0,329.0,0.0,6578.0,1902.0,,6388.0,36775.0,36500.0,80.4,53.62
2017-11-01 12:00:00+01:00,352.0,958.0,0.0,7599.0,6190.0,295.0,0.0,0.0,0.0,,0.0,663.0,3337.0,0.0,7101.0,55.0,92.0,2508.0,325.0,0.0,6362.0,2511.0,,6269.0,36362.0,35812.0,79.98,55.5
2017-11-01 13:00:00+01:00,355.0,933.0,0.0,7129.0,6292.0,297.0,0.0,0.0,0.0,,0.0,648.0,2774.0,0.0,7101.0,55.0,96.0,2830.0,326.0,0.0,6055.0,2750.0,,6021.0,36011.0,35541.0,79.56,53.94
2017-11-01 14:00:00+01:00,352.0,951.0,0.0,7245.0,6352.0,296.0,0.0,0.0,0.0,,0.0,647.0,2614.0,0.0,7098.0,56.0,98.0,2793.0,327.0,0.0,5632.0,2620.0,,5683.0,35031.0,34391.0,79.82,51.46
2017-11-01 15:00:00+01:00,352.0,903.0,0.0,7274.0,6372.0,294.0,0.0,0.0,0.0,,56.0,644.0,2326.0,0.0,7096.0,57.0,97.0,2707.0,331.0,0.0,5335.0,2371.0,,5324.0,34575.0,33840.0,78.87,49.74
2017-11-01 16:00:00+01:00,352.0,940.0,0.0,7909.0,6372.0,296.0,0.0,0.0,0.0,,1.0,663.0,2878.0,0.0,7096.0,58.0,98.0,2200.0,335.0,0.0,4989.0,1929.0,,5088.0,34464.0,33688.0,79.56,49.67
2017-11-01 17:00:00+01:00,362.0,972.0,0.0,9966.0,6377.0,303.0,0.0,0.0,0.0,,0.0,674.0,4367.0,0.0,7081.0,58.0,100.0,1190.0,333.0,0.0,4393.0,1154.0,,4717.0,34846.0,34277.0,83.65,58.42
2017-11-01 18:00:00+01:00,363.0,982.0,0.0,11167.0,6466.0,303.0,0.0,0.0,0.0,,0.0,754.0,5962.0,0.0,7087.0,58.0,103.0,291.0,332.0,0.0,4280.0,319.0,,4350.0,36724.0,36267.0,88.0,69.77
2017-11-01 19:00:00+01:00,367.0,981.0,0.0,11179.0,6568.0,303.0,0.0,0.0,0.0,,0.0,823.0,6181.0,0.0,7097.0,58.0,103.0,124.0,324.0,0.0,4409.0,118.0,,4407.0,37771.0,37643.0,88.44,73.1
2017-11-01 20:00:00+01:00,364.0,981.0,0.0,10962.0,6690.0,303.0,0.0,0.0,0.0,,0.0,798.0,4718.0,0.0,7099.0,59.0,101.0,121.0,319.0,0.0,4301.0,16.0,,4357.0,37930.0,37956.0,85.0,72.96
2017-11-01 21:00:00+01:00,363.0,981.0,0.0,9315.0,6680.0,304.0,0.0,0.0,0.0,,0.0,723.0,3933.0,0.0,7102.0,55.0,98.0,93.0,312.0,0.0,4126.0,10.0,,4184.0,37361.0,37243.0,80.64,71.75
2017-11-01 22:00:00+01:00,361.0,952.0,0.0,8296.0,6685.0,304.0,0.0,0.0,0.0,,0.0,692.0,3105.0,0.0,7103.0,53.0,97.0,92.0,314.0,0.0,4356.0,10.0,,4175.0,34727.0,34502.0,79.82,67.8
2017-11-01 23:00:00+01:00,357.0,882.0,0.0,7409.0,6646.0,303.0,0.0,0.0,0.0,,0.0,665.0,1727.0,0.0,7106.0,53.0,97.0,91.0,304.0,0.0,4448.0,10.0,,4351.0,31410.0,31075.0,77.51,56.18
2017-11-02 00:00:00+01:00,342.0,301.0,0.0,4501.0,5447.0,271.0,0.0,0.0,0.0,,346.0,1267.0,2051.0,0.0,7108.0,56.0,93.0,30.0,326.0,0.0,5871.0,10.0,,5737.0,28383.0,28382.0,62.61,51.35
2017-11-02 01:00:00+01:00,342.0,301.0,0.0,4116.0,4959.0,268.0,0.0,0.0,0.0,,519.0,1099.0,1799.0,0.0,7109.0,55.0,94.0,27.0,325.0,0.0,6163.0,11.0,,6066.0,26476.0,26366.0,53.71,49.32
2017-11-02 02:00:00+01:00,352.0,301.0,0.0,4062.0,4828.0,262.0,0.0,0.0,0.0,,799.0,1081.0,1760.0,0.0,7108.0,53.0,93.0,27.0,324.0,0.0,6312.0,12.0,,6292.0,24949.0,24766.0,51.86,48.42
2017-11-02 03:00:00+01:00,360.0,301.0,0.0,3870.0,4778.0,258.0,0.0,0.0,0.0,,921.0,1091.0,1676.0,0.0,7106.0,56.0,93.0,27.0,324.0,0.0,6564.0,12.0,,6472.0,24243.0,24004.0,49.83,47.55
2017-11-02 04:00:00+01:00,357.0,301.0,0.0,3671.0,4611.0,260.0,0.0,0.0,0.0,,1848.0,1083.0,1198.0,0.0,7108.0,57.0,92.0,28.0,325.0,0.0,6526.0,10.0,,6570.0,23784.0,23667.0,48.43,46.94
2017-11-02 05:00:00+01:00,357.0,295.0,0.0,3651.0,4536.0,245.0,0.0,0.0,0.0,,1836.0,1056.0,1375.0,0.0,7108.0,58.0,90.0,27.0,321.0,0.0,6185.0,10.0,,6272.0,23771.0,23671.0,44.86,49.46
2017-11-02 06:00:00+01:00,358.0,300.0,0.0,3867.0,4520.0,224.0,0.0,0.0,0.0,,1455.0,1057.0,1459.0,0.0,7107.0,57.0,92.0,27.0,318.0,0.0,6162.0,11.0,,6170.0,24436.0,24052.0,49.35,56.53
2017-11-02 07:00:00+01:00,362.0,298.0,0.0,4027.0,4490.0,225.0,0.0,0.0,0.0,,1296.0,1056.0,1807.0,0.0,7107.0,57.0,92.0,31.0,319.0,0.0,6370.0,14.0,,6289.0,25938.0,25513.0,48.73,65.92
2017-11-02 08:00:00+01:00,362.0,295.0,0.0,4165.0,4477.0,225.0,0.0,0.0,0.0,,680.0,1093.0,1823.0,0.0,7107.0,57.0,92.0,46.0,321.0,0.0,6426.0,99.0,,6446.0,27283.0,27012.0,49.83,68.86
2017-11-02 09:00:00+01:00,361.0,292.0,0.0,4440.0,4501.0,225.0,0.0,0.0,0.0,,90.0,1196.0,2707.0,0.0,7107.0,57.0,93.0,273.0,320.0,0.0,6826.0,466.0,,6755.0,29938.0,29857.0,60.71,68.35
2017-11-02 10:00:00+01:00,361.0,280.0,0.0,4691.0,4525.0,222.0,0.0,0.0,0.0,,52.0,1216.0,3810.0,0.0,7106.0,57.0,91.0,679.0,322.0,0.0,6836.0,818.0,,6943.0,32082.0,32270.0,64.21,67.39
2017-11-02 11:00:00+01:00,360.0,307.0,0.0,4777.0,4607.0,219.0,0.0,0.0,0.0,,0.0,1216.0,3990.0,0.0,7106.0,56.0,93.0,1101.0,321.0,0.0,6715.0,1134.0,,6815.0,32524.0,32688.0,61.82,66.31
2017-11-02 12:00:00+01:00,356.0,303.0,0.0,4682.0,4589.0,219.0,0.0,0.0,0.0,,0.0,1196.0,3135.0,0.0,7107.0,55.0,93.0,1234.0,316.0,0.0,7203.0,1263.0,,7045.0,32286.0,32404.0,59.94,65.39
2017-11-02 13:00:00+01:00,364.0,296.0,0.0,4522.0,4585.0,218.0,0.0,0.0,0.0,,0.0,1167.0,2461.0,0.0,7107.0,55.0,93.0,1175.0,315.0,0.0,7379.0,1248.0,,7408.0,32288.0,32303.0,53.89,65.06
2017-11-02 14:00:00+01:00,365.0,299.0,0.0,4600.0,4584.0,194.0,0.0,0.0,0.0,,0.0,1142.0,2549.0,0.0,7108.0,57.0,94.0,1034.0,312.0,0.0,7474.0,1115.0,,7420.0,31496.0,31667.0,51.36,66.3
2017-11-02 15:00:00+01:00,368.0,297.0,0.0,4531.0,4565.0,194.0,0.0,0.0,0.0,,0.0,1181.0,1837.0,0.0,7105.0,57.0,94.0,870.0,310.0,0.0,7680.0,953.0,,7591.0,30153.0,30216.0,49.99,66.59
2017-11-02 16:00:00+01:00,357.0,295.0,0.0,4343.0,4487.0,192.0,0.0,0.0,0.0,,414.0,1151.0,1842.0,0.0,7107.0,57.0,94.0,709.0,310.0,0.0,8083.0,700.0,,7917.0,29307.0,29435.0,49.83,66.94
2017-11-02 17:00:00+01:00,362.0,294.0,0.0,4521.0,4442.0,195.0,0.0,0.0,0.0,,564.0,1161.0,1972.0,0.0,7106.0,58.0,93.0,291.0,314.0,0.0,8436.0,399.0,,8279.0,28906.0,29258.0,49.83,72.32
2017-11-02 18:00:00+01:00,369.0,295.0,0.0,4500.0,4512.0,192.0,0.0,0.0,0.0,,565.0,1190.0,3056.0,0.0,7106.0,57.0,92.0,59.0,315.0,0.0,8922.0,116.0,,8808.0,29842.0,30235.0,53.71,79.92
2017-11-02 19:00:00+01:00,368.0,283.0,0.0,4569.0,4538.0,192.0,0.0,0.0,0.0,,455.0,1230.0,4825.0,0.0,7106.0,57.0,91.0,39.0,319.0,0.0,9205.0,15.0,,9098.0,31884.0,32097.0,64.36,79.24
2017-11-02 20:00:00+01:00,370.0,282.0,0.0,4491.0,4528.0,192.0,0.0,0.0,0.0,,336.0,1219.0,3879.0,0.0,7107.0,58.0,89.0,39.0,318.0,0.0,9500.0,7.0,,9434.0,32643.0,32615.0,62.36,77.07
2017-11-02 21:00:00+01:00,370.0,275.0,0.0,4160.0,4460.0,191.0,0.0,0.0,0.0,,511.0,1151.0,2282.0,0.0,7108.0,58.0,87.0,28.0,320.0,0.0,10066.0,10.0,,9821.0,32541.0,32144.0,53.71,69.33
2017-11-02 22:00:00+01:00,369.0,284.0,0.0,4141.0,4240.0,171.0,0.0,0.0,0.0,,880.0,1135.0,1825.0,0.0,7107.0,57.0,86.0,29.0,324.0,0.0,10677.0,9.0,,10434.0,31072.0,30733.0,52.5,62.12
2017-11-02 23:00:00+01:00,368.0,271.0,0.0,4170.0,3707.0,173.0,0.0,0.0,0.0,,1218.0,1110.0,1418.0,0.0,7107.0,56.0,88.0,30.0,324.0,0.0,10714.0,10.0,,10751.0,28991.0,28624.0,49.83,60.52
2017-11-03 00:00:00+01:00,331.0,222.0,0.0,4904.0,1994.0,320.0,0.0,0.0,0.0,,100.0,1206.0,2859.0,0.0,7094.0,59.0,100.0,423.0,295.0,0.0,2752.0,294.0,,2621.0,25693.0,25518.0,50.4,58.68
2017-11-03 01:00:00+01:00,328.0,219.0,0.0,4590.0,1748.0,314.0,0.0,0.0,0.0,,272.0,1188.0,2409.0,0.0,7095.0,58.0,102.0,295.0,300.0,0.0,3214.0,184.0,,3004.0,24216.0,24093.0,49.39,55.36
2017-11-03 02:00:00+01:00,327.0,207.0,0.0,4672.0,1693.0,314.0,0.0,0.0,0.0,,755.0,1187.0,1566.0,0.0,7095.0,58.0,102.0,109.0,302.0,0.0,3423.0,103.0,,3415.0,22985.0,22857.0,49.03,52.69
2017-11-03 03:00:00+01:00,309.0,198.0,0.0,4626.0,1665.0,308.0,0.0,0.0,0.0,,860.0,1163.0,1475.0,0.0,7097.0,58.0,101.0,64.0,302.0,0.0,3425.0,125.0,,3404.0,22428.0,22146.0,48.34,51.89
2017-11-03 04:00:00+01:00,307.0,209.0,0.0,4737.0,1655.0,304.0,0.0,0.0,0.0,,857.0,1153.0,1445.0,0.0,7097.0,58.0,101.0,50.0,291.0,0.0,3268.0,32.0,,3409.0,22164.0,21862.0,47.1,51.63
2017-11-03 05:00:00+01:00,303.0,222.0,0.0,4999.0,1675.0,298.0,0.0,0.0,0.0,,785.0,1154.0,1303.0,0.0,7096.0,58.0,103.0,47.0,283.0,0.0,3217.0,14.0,,3219.0,22035.0,21788.0,46.8,53.21
2017-11-03 06:00:00+01:00,311.0,240.0,0.0,4535.0,1705.0,295.0,0.0,0.0,0.0,,709.0,1153.0,1117.0,0.0,7096.0,58.0,101.0,45.0,286.0,0.0,3614.0,15.0,,3409.0,22491.0,22072.0,47.08,61.88
2017-11-03 07:00:00+01:00,310.0,195.0,0.0,4403.0,1612.0,284.0,0.0,0.0,0.0,,784.0,1172.0,1393.0,0.0,7096.0,58.0,99.0,83.0,294.0,0.0,3682.0,101.0,,3698.0,23121.0,22705.0,46.8,68.82
2017-11-03 08:00:00+01:00,312.0,189.0,0.0,4563.0,1633.0,284.0,0.0,0.0,0.0,,418.0,1197.0,1494.0,0.0,7099.0,58.0,99.0,834.0,292.0,0.0,3706.0,801.0,,3712.0,24326.0,24285.0,46.8,72.73
2017-11-03 09:00:00+01:00,312.0,178.0,0.0,4158.0,1608.0,284.0,0.0,0.0,0.0,,342.0,1225.0,2652.0,0.0,7097.0,58.0,99.0,2233.0,298.0,0.0,3313.0,2038.0,,3486.0,26576.0,26644.0,47.49,72.65
2017-11-03 10:00:00+01:00,309.0,185.0,0.0,4049.0,1662.0,280.0,0.0,0.0,0.0,,365.0,1218.0,2976.0,0.0,7097.0,58.0,101.0,3868.0,301.0,0.0,3087.0,3552.0,,3196.0,28177.0,27886.0,47.49,69.96
2017-11-03 11:00:00+01:00,305.0,186.0,0.0,3911.0,1702.0,279.0,0.0,0.0,0.0,,549.0,1225.0,3223.0,0.0,7097.0,58.0,99.0,4490.0,298.0,0.0,3282.0,4300.0,,3192.0,28500.0,27958.0,47.47,68.2
2017-11-03 12:00:00+01:00,306.0,181.0,0.0,3679.0,1624.0,279.0,0.0,0.0,0.0,,554.0,1216.0,2688.0,0.0,7094.0,57.0,101.0,4379.0,295.0,0.0,3960.0,4721.0,,3714.0,28269.0,27793.0,45.0,67.32
2017-11-03 13:00:00+01:00,310.0,185.0,0.0,3686.0,1584.0,279.0,0.0,0.0,0.0,,874.0,1203.0,2589.0,0.0,7092.0,57.0,98.0,4248.0,298.0,0.0,4471.0,4567.0,,4376.0,28273.0,27771.0,44.47,65.47
2017-11-03 14:00:00+01:00,308.0,180.0,0.0,3616.0,1470.0,250.0,0.0,0.0,0.0,,1085.0,1191.0,1769.0,0.0,7089.0,57.0,98.0,4167.0,295.0,0.0,5065.0,4213.0,,4790.0,27509.0,27005.0,44.4,64.37
2017-11-03 15:00:00+01:00,307.0,200.0,0.0,3688.0,1513.0,248.0,0.0,0.0,0.0,,1681.0,1198.0,1493.0,0.0,7088.0,57.0,99.0,3733.0,295.0,0.0,5396.0,3819.0,,5333.0,26198.0,25720.0,39.34,62.86
2017-11-03 16:00:00+01:00,306.0,194.0,0.0,3638.0,1680.0,246.0,0.0,0.0,0.0,,1586.0,1187.0,1333.0,0.0,7087.0,57.0,100.0,2966.0,292.0,0.0,5621.0,3204.0,,5494.0,25303.0,25023.0,38.59,67.24
2017-11-03 17:00:00+01:00,308.0,197.0,0.0,3652.0,1731.0,251.0,0.0,0.0,0.0,,1500.0,1191.0,1526.0,0.0,7086.0,57.0,99.0,2027.0,273.0,0.0,5939.0,2291.0,,5767.0,24931.0,24669.0,38.59,73.45
2017-11-03 18:00:00+01:00,313.0,201.0,0.0,3980.0,1751.0,254.0,0.0,0.0,0.0,,720.0,1253.0,1677.0,0.0,7085.0,57.0,98.0,1010.0,248.0,0.0,6100.0,1206.0,,6097.0,24952.0,24893.0,44.0,75.27
2017-11-03 19:00:00+01:00,314.0,195.0,0.0,4071.0,1930.0,258.0,0.0,0.0,0.0,,168.0,1323.0,2845.0,0.0,7085.0,57.0,99.0,328.0,251.0,0.0,6316.0,470.0,,6188.0,26904.0,27071.0,47.47,77.17
2017-11-03 20:00:00+01:00,314.0,186.0,0.0,3981.0,2087.0,258.0,0.0,0.0,0.0,,0.0,1227.0,2979.0,0.0,7087.0,58.0,100.0,229.0,256.0,0.0,6815.0,323.0,,6626.0,28607.0,28637.0,48.34,72.93
2017-11-03 21:00:00+01:00,315.0,210.0,0.0,3944.0,2057.0,257.0,0.0,0.0,0.0,,0.0,1250.0,2866.0,0.0,7088.0,58.0,100.0,183.0,265.0,0.0,7082.0,245.0,,7162.0,28604.0,28514.0,47.51,68.05
2017-11-03 22:00:00+01:00,318.0,191.0,0.0,3978.0,1703.0,252.0,0.0,0.0,0.0,,287.0,1236.0,1829.0,0.0,7092.0,58.0,100.0,158.0,264.0,0.0,7344.0,109.0,,7260.0,27111.0,27062.0,47.1,66.73
2017-11-03 23:00:00+01:00,314.0,106.0,0.0,4332.0,1516.0,251.0,0.0,0.0,0.0,,968.0,1211.0,1187.0,0.0,7092.0,57.0,101.0,135.0,303.0,0.0,7384.0,104.0,,7344.0,25355.0,25095.0,45.0,62.8
2017-11-04 00:00:00+01:00,266.0,552.0,0.0,4508.0,3080.0,304.0,0.0,0.0,0.0,,0.0,1062.0,2164.0,0.0,5906.0,57.0,108.0,604.0,282.0,0.0,4406.0,596.0,,4481.0,25072.0,24978.0,47.54,65.0
2017-11-04 01:00:00+01:00,264.0,531.0,0.0,4714.0,3177.0,295.0,0.0,0.0,0.0,,34.0,1027.0,1864.0,0.0,5919.0,57.0,108.0,589.0,282.0,0.0,4145.0,565.0,,4250.0,23560.0,23613.0,43.95,60.08
2017-11-04 02:00:00+01:00,270.0,498.0,0.0,4693.0,3192.0,294.0,0.0,0.0,0.0,,223.0,1025.0,1655.0,0.0,5930.0,56.0,108.0,450.0,285.0,0.0,3842.0,507.0,,3972.0,22583.0,22631.0,40.0,55.7
2017-11-04 03:00:00+01:00,265.0,492.0,0.0,4743.0,3187.0,280.0,0.0,0.0,0.0,,328.0,1017.0,1651.0,0.0,5942.0,57.0,108.0,384.0,284.0,0.0,3568.0,424.0,,3679.0,22169.0,22295.0,39.71,55.22
2017-11-04 04:00:00+01:00,262.0,539.0,0.0,4602.0,3136.0,278.0,0.0,0.0,0.0,,324.0,1004.0,1812.0,0.0,5955.0,56.0,109.0,359.0,282.0,0.0,3465.0,368.0,,3438.0,22043.0,22119.0,39.71,54.98
2017-11-04 05:00:00+01:00,263.0,575.0,0.0,4691.0,3182.0,288.0,0.0,0.0,0.0,,215.0,1012.0,1908.0,0.0,5966.0,56.0,108.0,225.0,288.0,0.0,3479.0,244.0,,3465.0,22482.0,22534.0,40.0,54.85
2017-11-04 06:00:00+01:00,263.0,559.0,0.0,4802.0,3180.0,290.0,0.0,0.0,0.0,,0.0,1040.0,3231.0,0.0,5977.0,57.0,110.0,132.0,294.0,0.0,3454.0,141.0,,3443.0,24471.0,24594.0,45.62,55.19
2017-11-04 07:00:00+01:00,260.0,555.0,0.0,4795.0,3285.0,298.0,0.0,0.0,0.0,,0.0,1074.0,4001.0,0.0,5988.0,58.0,108.0,93.0,299.0,0.0,3424.0,137.0,,3412.0,27123.0,27070.0,50.84,60.1
2017-11-04 08:00:00+01:00,262.0,581.0,0.0,4514.0,3311.0,303.0,0.0,0.0,0.0,,0.0,1119.0,4458.0,0.0,5991.0,58.0,107.0,509.0,296.0,0.0,3346.0,673.0,,3379.0,28714.0,28709.0,52.07,64.24
2017-11-04 09:00:00+01:00,267.0,585.0,0.0,4227.0,3324.0,300.0,0.0,0.0,0.0,,0.0,1153.0,5277.0,0.0,6006.0,56.0,104.0,2051.0,296.0,0.0,2941.0,2099.0,,3091.0,30409.0,30337.0,52.69,67.12
2017-11-04 10:00:00+01:00,261.0,585.0,0.0,4283.0,3296.0,296.0,0.0,0.0,0.0,,0.0,1164.0,4565.0,0.0,6013.0,55.0,105.0,4251.0,300.0,0.0,2520.0,3968.0,,2674.0,30883.0,30824.0,51.52,68.13
2017-11-04 11:00:00+01:00,260.0,584.0,0.0,4468.0,3285.0,303.0,0.0,0.0,0.0,,0.0,1173.0,4447.0,0.0,6024.0,55.0,107.0,5091.0,300.0,0.0,2364.0,4825.0,,2431.0,30953.0,31016.0,51.0,67.9
2017-11-04 12:00:00+01:00,255.0,580.0,0.0,4445.0,3320.0,304.0,0.0,0.0,0.0,,0.0,1174.0,4514.0,0.0,6033.0,57.0,106.0,5447.0,300.0,0.0,2388.0,5546.0,,2377.0,30817.0,31173.0,51.0,67.37
2017-11-04 13:00:00+01:00,253.0,553.0,0.0,4283.0,3319.0,302.0,0.0,0.0,0.0,,0.0,1158.0,4335.0,0.0,6041.0,57.0,101.0,5601.0,301.0,0.0,2619.0,5750.0,,2609.0,30557.0,31072.0,50.68,66.92
2017-11-04 14:00:00+01:00,254.0,561.0,0.0,4325.0,3280.0,296.0,0.0,0.0,0.0,,0.0,1157.0,3685.0,0.0,6049.0,58.0,101.0,5593.0,299.0,0.0,2935.0,5655.0,,2912.0,29516.0,30021.0,49.45,65.66
2017-11-04 15:00:00+01:00,254.0,536.0,0.0,4423.0,3237.0,304.0,0.0,0.0,0.0,,0.0,1194.0,3157.0,0.0,6057.0,57.0,106.0,5449.0,295.0,0.0,3212.0,5506.0,,3266.0,28834.0,29338.0,48.69,55.0
2017-11-04 16:00:00+01:00,249.0,527.0,0.0,4325.0,3207.0,304.0,0.0,0.0,0.0,,0.0,1157.0,2912.0,0.0,6064.0,57.0,106.0,5241.0,305.0,0.0,3736.0,5250.0,,3646.0,28516.0,29129.0,48.32,51.08
2017-11-04 17:00:00+01:00,243.0,520.0,0.0,4237.0,3175.0,293.0,0.0,0.0,0.0,,0.0,1152.0,2853.0,0.0,6065.0,56.0,106.0,4816.0,309.0,0.0,4035.0,4845.0,,4105.0,28351.0,28877.0,47.9,53.09
2017-11-04 18:00:00+01:00,242.0,521.0,0.0,4185.0,3135.0,296.0,0.0,0.0,0.0,,0.0,1162.0,2446.0,0.0,6065.0,56.0,109.0,4106.0,308.0,0.0,4509.0,4001.0,,4449.0,27865.0,28347.0,47.07,67.68
