DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2023-11-06 10:00:00,6292,6581,1313,1326,1531,874,915,573,45
2023-11-06 11:00:00,6136,6763,1322,1157,1679,1021,909,624,50
2023-11-06 12:00:00,6112,6919,1325,954,1670,1335,912,667,54
2023-11-06 13:00:00,6220,6763,1313,1054,1502,1340,888,610,55
2023-11-06 14:00:00,6264,6667,1347,1465,1235,1328,755,473,56
2023-11-06 15:00:00,6461,6458,1326,1611,1102,1327,745,285,56
2023-11-06 16:00:00,6708,6325,1332,1493,1304,1346,747,45,56
2023-11-06 17:00:00,7249,6502,1320,1493,1466,1366,789,5,58
2023-11-06 18:00:00,7355,6689,1348,1573,1605,1355,742,5,58
2023-11-06 19:00:00,7292,6625,1349,1507,1621,1363,723,2,58
2023-11-06 20:00:00,7015,6534,1371,1316,1691,1370,727,0,58
2023-11-06 21:00:00,6574,6239,1379,1089,1612,1369,730,0,59
2023-11-06 22:00:00,5967,5923,1374,746,1566,1378,804,0,54
2023-11-06 23:00:00,5670,5671,1371,538,1403,1376,932,0,52
2023-11-07 00:00:00,5423,5531,1386,404,1396,1370,926,0,49
2023-11-07 01:00:00,5256,5293,1387,295,1263,1365,933,0,48
2023-11-07 02:00:00,5121,5218,1390,237,1247,1367,929,0,48
2023-11-07 03:00:00,5146,5179,1390,228,1225,1368,919,0,49
2023-11-07 04:00:00,5178,5101,1392,114,1245,1374,928,0,48
2023-11-07 05:00:00,5483,5100,1389,54,1297,1371,938,0,50
2023-11-07 06:00:00,6120,5190,1391,11,1405,1382,946,0,55
2023-11-07 07:00:00,6654,5383,1391,22,1514,1413,944,43,55
2023-11-07 08:00:00,6817,5782,1391,99,1635,1429,914,256,55
2023-11-07 09:00:00,6698,5780,1321,125,1661,1349,889,378,55
2023-11-07 10:00:00,6560,5812,1345,198,1532,1330,881,462,54
2023-11-07 11:00:00,6326,5831,1334,281,1522,1317,895,425,56
2023-11-07 12:00:00,6450,5991,1340,311,1618,1309,918,436,56
2023-11-07 13:00:00,6340,5730,1363,313,1405,1327,908,360,53
2023-11-07 14:00:00,6379,5569,1319,269,1402,1328,900,292,55
2023-11-07 15:00:00,6576,5637,1368,333,1462,1336,923,160,55
2023-11-07 16:00:00,6840,5806,1370,447,1604,1380,923,23,55
2023-11-07 17:00:00,7346,6116,1374,634,1713,1394,940,0,57
2023-11-07 18:00:00,7494,6567,1379,827,1945,1417,940,0,57
2023-11-07 19:00:00,7443,6845,1375,1032,2000,1426,954,0,57
2023-11-07 20:00:00,7233,6991,1379,1153,1967,1424,1010,0,57
2023-11-07 21:00:00,6825,6855,1382,1314,1678,1410,1020,0,55
2023-11-07 22:00:00,6275,6728,1383,1280,1606,1382,1023,0,54
2023-11-07 23:00:00,5773,6449,1386,1239,1396,1375,999,0,52
2023-11-08 00:00:00,5537,6287,1385,1277,1219,1367,987,0,50
2023-11-08 01:00:00,5290,6248,1385,1254,1257,1312,991,0,47
2023-11-08 02:00:00,5300,6000,1382,988,1270,1311,999,0,49
2023-11-08 03:00:00,5210,5907,1386,740,1408,1316,1006,0,49
2023-11-08 04:00:00,5261,6084,1392,752,1577,1324,992,0,46
2023-11-08 05:00:00,5491,6108,1389,749,1597,1336,984,0,51
2023-11-08 06:00:00,6043,6234,1392,688,1737,1369,992,0,53
2023-11-08 07:00:00,6698,6613,1389,755,1962,1432,1003,17,51
2023-11-08 08:00:00,6926,6653,1390,697,1972,1431,1040,71,49
2023-11-08 09:00:00,6956,6544,1387,449,2076,1386,1068,123,54
2023-11-08 10:00:00,6811,6251,1383,344,1887,1357,1068,156,55
2023-11-08 11:00:00,6681,5996,1381,338,1723,1345,997,159,51
2023-11-08 12:00:00,6631,6117,1385,507,1693,1323,1000,152,51
2023-11-08 13:00:00,6792,6494,1388,1130,1498,1338,945,141,53
2023-11-08 14:00:00,6702,6831,1389,1911,1131,1341,922,86,51
2023-11-08 15:00:00,6680,6670,1388,1658,1230,1342,933,66,48
2023-11-08 16:00:00,6829,7072,1390,1988,1332,1345,950,15,49
2023-11-08 17:00:00,7239,7436,1393,2239,1430,1350,970,3,48
2023-11-08 18:00:00,7299,7894,1391,2380,1774,1358,943,0,48
2023-11-08 19:00:00,7188,7653,1391,2151,1779,1367,914,0,50
2023-11-08 20:00:00,7061,7432,1389,1747,1940,1366,939,0,49
2023-11-08 21:00:00,6731,7341,1390,1651,1826,1368,1055,0,48
2023-11-08 22:00:00,6229,7153,1390,1692,1620,1371,1029,0,49
2023-11-08 23:00:00,5798,6621,1391,1365,1426,1360,1029,0,48
2023-11-09 00:00:00,5499,6240,1389,884,1528,1364,1032,0,43
2023-11-09 01:00:00,5361,6097,1387,690,1655,1342,976,0,44
2023-11-09 02:00:00,5213,6142,1389,827,1613,1317,952,0,43
2023-11-09 03:00:00,5171,6276,1391,991,1590,1306,954,0,44
2023-11-09 04:00:00,5250,6373,1387,1148,1551,1299,943,0,44
2023-11-09 05:00:00,5474,6373,1391,1153,1538,1298,934,0,46
2023-11-09 06:00:00,6146,6330,1391,1132,1380,1421,955,0,50
2023-11-09 07:00:00,6716,6628,1391,939,1780,1398,1019,46,52
2023-11-09 08:00:00,6912,6531,1391,487,1887,1394,1024,292,54
2023-11-09 09:00:00,6672,6390,1320,337,1796,1377,998,512,49
2023-11-09 10:00:00,6246,6388,1349,349,1700,1366,931,650,42
2023-11-09 11:00:00,6164,6364,1354,562,1537,1358,798,713,42
2023-11-09 12:00:00,6049,6321,1324,615,1440,1356,814,726,43
2023-11-09 13:00:00,6130,5931,1347,394,1323,1354,791,670,51
2023-11-09 14:00:00,6178,5827,1347,188,1528,1355,801,553,53
2023-11-09 15:00:00,6587,5933,1340,73,1710,1354,940,458,53
2023-11-09 16:00:00,6821,5668,1362,25,1788,1401,992,49,51
2023-11-09 17:00:00,7385,5829,1347,37,1963,1432,996,0,53
2023-11-09 18:00:00,7547,6120,1358,99,2178,1434,1001,0,47
2023-11-09 19:00:00,7473,6149,1374,192,2105,1440,994,0,43
2023-11-09 20:00:00,7283,6098,1376,238,1967,1392,1074,0,50
2023-11-09 21:00:00,6790,5896,1379,247,1849,1388,980,0,50
2023-11-09 22:00:00,6229,5801,1378,302,1687,1393,996,0,44
2023-11-09 23:00:00,5855,5734,1382,394,1532,1389,996,0,41
2023-11-10 00:00:00,5587,5634,1381,454,1370,1377,1010,0,40
2023-11-10 01:00:00,5325,5513,1384,545,1357,1327,862,0,39
2023-11-10 02:00:00,5278,5559,1388,594,1346,1325,873,0,39
2023-11-10 03:00:00,5268,5643,1388,664,1346,1327,875,0,41
2023-11-10 04:00:00,5353,5702,1390,728,1343,1325,867,0,42
2023-11-10 05:00:00,5679,5863,1390,794,1432,1338,864,0,44
2023-11-10 06:00:00,6212,6293,1392,909,1687,1378,881,0,46
2023-11-10 07:00:00,6818,6996,1387,1186,2024,1436,879,34,47
2023-11-10 08:00:00,7061,7008,1387,1265,1869,1392,857,187,50
2023-11-10 09:00:00,6941,6768,1329,894,1890,1394,864,341,54
2023-11-10 10:00:00,6814,7159,1358,1150,1797,1438,859,503,51
2023-11-10 11:00:00,6547,7147,1347,1690,1519,1171,872,495,52
2023-11-10 12:00:00,6644,7322,1316,1999,1474,1175,879,426,52
2023-11-10 13:00:00,6775,7654,1360,2196,1440,1401,879,325,50
2023-11-10 14:00:00,6818,7812,1349,2337,1533,1414,880,250,49
2023-11-10 15:00:00,6959,7651,1349,2297,1554,1415,887,97,49
2023-11-10 16:00:00,7281,7658,1364,2272,1528,1409,1034,7,43
2023-11-10 17:00:00,7585,7565,1375,2299,1550,1401,895,0,44
2023-11-10 18:00:00,7688,7758,1375,2123,1923,1399,893,0,45
2023-11-10 19:00:00,7484,7552,1378,1701,2102,1404,921,0,45
2023-11-10 20:00:00,7225,7506,1377,1734,2010,1401,935,0,47
2023-11-10 21:00:00,6974,7473,1374,1928,1802,1401,919,0,49
2023-11-10 22:00:00,6204,7167,1376,1698,1726,1400,912,0,53
2023-11-10 23:00:00,5830,6838,1394,1460,1598,1389,946,0,51
2023-11-11 00:00:00,5552,6508,1397,1475,1369,1373,844,0,49
2023-11-11 01:00:00,5357,6214,1390,1399,1186,1306,885,0,47
2023-11-11 02:00:00,5242,6276,1393,1419,1206,1316,896,0,46
2023-11-11 03:00:00,5237,6428,1393,1659,1172,1332,827,0,45
2023-11-11 04:00:00,5257,6384,1392,1605,1185,1334,823,0,44
2023-11-11 05:00:00,5340,6542,1395,1545,1322,1338,897,0,44
2023-11-11 06:00:00,5534,6591,1394,1592,1340,1337,884,0,44
2023-11-11 07:00:00,5786,6702,1394,1410,1587,1346,903,16,44
2023-11-11 08:00:00,6054,6626,1390,1100,1762,1388,821,119,44
2023-11-11 09:00:00,6165,6501,1392,786,1871,1390,852,160,46
2023-11-11 10:00:00,6120,6419,1392,430,2104,1410,867,166,48
2023-11-11 11:00:00,6251,6496,1393,450,2176,1408,855,165,48
2023-11-11 12:00:00,6286,6215,1395,548,1826,1400,858,139,48
2023-11-11 13:00:00,6308,6038,1398,477,1753,1401,846,114,49
2023-11-11 14:00:00,6294,6172,1394,703,1714,1398,826,88,47
2023-11-11 15:00:00,6407,6097,1390,697,1673,1392,846,54,45
2023-11-11 16:00:00,6564,6174,1392,735,1734,1405,856,8,42
2023-11-11 17:00:00,7063,6119,1393,871,1653,1361,793,1,46
2023-11-11 18:00:00,7040,6389,1394,785,1942,1374,846,1,46
2023-11-11 19:00:00,6865,6696,1392,1082,1957,1371,852,0,42
2023-11-11 20:00:00,6608,7150,1392,1687,1826,1370,832,0,42
2023-11-11 21:00:00,6229,7543,1393,2190,1719,1371,828,0,41
2023-11-11 22:00:00,5841,7810,1393,2571,1661,1370,775,0,39
2023-11-11 23:00:00,5538,7768,1394,2654,1620,1332,727,0,41
2023-11-12 00:00:00,5285,7466,1394,2607,1364,1333,727,0,41
2023-11-12 01:00:00,5052,7392,1394,2587,1332,1328,709,0,41
2023-11-12 02:00:00,4937,7393,1397,2537,1342,1339,740,0,39
2023-11-12 03:00:00,4850,7447,1392,2524,1350,1341,798,0,40
2023-11-12 04:00:00,4931,7566,1394,2529,1432,1362,808,0,40
2023-11-12 05:00:00,4926,7593,1397,2558,1412,1362,822,0,41
2023-11-12 06:00:00,4990,7492,1392,2555,1430,1359,717,0,39
2023-11-12 07:00:00,5148,7612,1393,2536,1539,1358,720,22,41
2023-11-12 08:00:00,5250,8013,1396,2587,1778,1340,715,157,40
2023-11-12 09:00:00,5334,8123,1395,2570,1740,1342,754,278,40
2023-11-12 10:00:00,5195,8206,1394,2582,1688,1343,762,396,41
2023-11-12 11:00:00,5142,8218,1395,2581,1602,1333,759,508,40
2023-11-12 12:00:00,5136,8238,1390,2580,1612,1330,773,512,41
2023-11-12 13:00:00,5088,8097,1391,2549,1440,1326,883,466,40
2023-11-12 14:00:00,5159,7918,1394,2573,1437,1326,790,356,39
2023-11-12 15:00:00,5467,7741,1392,2490,1544,1346,790,136,39
2023-11-12 16:00:00,5952,7458,1392,2261,1588,1370,792,13,40
2023-11-12 17:00:00,6441,7280,1393,2010,1562,1393,877,0,43
2023-11-12 18:00:00,6521,7248,1392,1703,1838,1396,876,0,42
2023-11-12 19:00:00,6503,7180,1394,1505,1952,1395,891,0,41
2023-11-12 20:00:00,6413,6921,1391,1277,1923,1395,891,0,42
2023-11-12 21:00:00,6151,6623,1392,1079,1812,1402,896,0,42
2023-11-12 22:00:00,5705,6345,1392,904,1718,1402,888,0,40
2023-11-12 23:00:00,5352,5976,1392,821,1470,1395,858,0,40
2023-11-13 00:00:00,5124,5510,1391,617,1263,1391,805,0,39
2023-11-13 01:00:00,4865,5178,1391,386,1199,1389,772,0,40
2023-11-13 02:00:00,4827,5118,1392,221,1279,1395,793,0,38
2023-11-13 03:00:00,4763,5010,1390,78,1270,1395,837,0,40
2023-11-13 04:00:00,4893,5000,1389,50,1286,1391,845,0,40
2023-11-13 05:00:00,5159,5055,1389,36,1263,1401,926,0,39
2023-11-13 06:00:00,5929,5136,1392,36,1355,1390,920,0,43
2023-11-13 07:00:00,6718,5775,1392,46,1892,1432,946,20,45
2023-11-13 08:00:00,7252,6106,1395,59,2083,1430,943,147,47
2023-11-13 09:00:00,7265,6145,1340,36,2060,1430,953,271,51
2023-11-13 10:00:00,7062,6160,1344,10,1960,1422,915,455,53
2023-11-13 11:00:00,6622,6065,1311,-1,1843,1412,898,546,54
2023-11-13 12:00:00,6527,6052,1316,-2,1773,1375,938,597,53
2023-11-13 13:00:00,6663,5931,1354,10,1663,1372,939,540,51
2023-11-13 14:00:00,6721,5886,1323,73,1702,1387,946,400,52
2023-11-13 15:00:00,6904,5767,1339,115,1764,1386,964,143,52
2023-11-13 16:00:00,7224,5747,1339,138,1820,1413,967,16,52
2023-11-13 17:00:00,7662,5878,1375,176,1881,1442,948,0,55
2023-11-13 18:00:00,7675,6049,1382,115,2104,1446,946,0,55
2023-11-13 19:00:00,7559,6065,1379,57,2150,1447,973,0,55
2023-11-13 20:00:00,7355,6003,1381,56,2101,1444,973,0,47
2023-11-13 21:00:00,6971,5975,1376,114,2021,1441,970,0,52
2023-11-13 22:00:00,6347,5879,1384,152,1931,1445,915,0,53
2023-11-13 23:00:00,5919,5920,1383,313,1765,1477,931,0,51
2023-11-14 00:00:00,5688,5725,1383,419,1482,1429,967,0,46
2023-11-14 01:00:00,5451,5604,1383,544,1289,1394,949,0,45
2023-11-14 02:00:00,5306,5633,1384,659,1228,1378,938,0,47
2023-11-14 03:00:00,5331,5757,1382,1021,1092,1336,871,0,47
2023-11-14 04:00:00,5377,5767,1396,1098,1122,1370,735,0,46
2023-11-14 05:00:00,5590,5991,1399,1187,1223,1391,743,0,48
2023-11-14 06:00:00,6316,6289,1398,1281,1353,1400,798,0,53
2023-11-14 07:00:00,6939,6821,1397,1175,1786,1455,922,29,52
2023-11-14 08:00:00,7206,7092,1400,1203,1868,1454,964,147,53
2023-11-14 09:00:00,7042,7009,1368,1157,1733,1445,943,310,53
2023-11-14 10:00:00,6914,7101,1369,1323,1616,1425,893,422,52
2023-11-14 11:00:00,6744,7321,1384,1816,1450,1408,737,470,54
2023-11-14 12:00:00,6819,7379,1385,2094,1204,1416,747,476,53
2023-11-14 13:00:00,6900,7242,1386,1897,1326,1426,754,400,52
2023-11-14 14:00:00,6985,7232,1385,1589,1575,1428,892,310,52
2023-11-14 15:00:00,7034,7281,1395,1594,1704,1461,957,117,53
2023-11-14 16:00:00,7255,7266,1393,1606,1755,1453,992,13,52
2023-11-14 17:00:00,7678,7061,1391,1541,1605,1467,1006,0,47
2023-11-14 18:00:00,7656,7549,1391,1697,1972,1487,957,0,44
2023-11-14 19:00:00,7532,7162,1391,1651,1793,1442,838,0,46
2023-11-14 20:00:00,7309,7197,1392,1540,1914,1449,853,0,48
2023-11-14 21:00:00,6887,7180,1398,1655,1796,1448,837,0,46
2023-11-14 22:00:00,6347,7120,1399,1677,1718,1444,832,0,49
2023-11-14 23:00:00,5859,6648,1400,1195,1660,1448,898,0,48
2023-11-15 00:00:00,5618,6094,1400,838,1423,1431,955,0,46
2023-11-15 01:00:00,5387,5853,1400,835,1260,1358,956,0,44
2023-11-15 02:00:00,5428,5684,1401,759,1234,1296,951,0,43
2023-11-15 03:00:00,5341,5439,1401,525,1222,1291,955,0,45
2023-11-15 04:00:00,5390,5213,1401,237,1268,1302,960,0,44
2023-11-15 05:00:00,5708,5352,1407,345,1300,1299,965,0,34
2023-11-15 06:00:00,6263,5361,1401,258,1354,1349,966,0,32
2023-11-15 07:00:00,6969,5540,1397,161,1613,1364,962,4,36
2023-11-15 08:00:00,7309,5692,1402,120,1766,1361,984,21,37
2023-11-15 09:00:00,7433,5649,1363,224,1645,1358,957,63,37
2023-11-15 10:00:00,7310,5676,1371,101,1733,1358,962,112,38
2023-11-15 11:00:00,7146,5756,1378,44,1704,1370,1071,148,38
2023-11-15 12:00:00,7176,5974,1375,45,1850,1381,1105,181,37
2023-11-15 13:00:00,7184,6281,1364,142,2107,1401,1090,138,37
2023-11-15 14:00:00,7117,6491,1349,729,1794,1417,1069,94,37
2023-11-15 15:00:00,7047,6212,1382,1188,1334,1373,849,47,38
2023-11-15 16:00:00,7263,6331,1378,943,1616,1390,957,5,38
2023-11-15 17:00:00,7638,6447,1393,878,1685,1426,1023,0,39
2023-11-15 18:00:00,7516,6434,1393,723,1760,1448,1069,0,40
2023-11-15 19:00:00,7532,6585,1393,811,1822,1453,1065,0,39
2023-11-15 20:00:00,7287,6565,1396,821,1787,1456,1063,0,40
2023-11-15 21:00:00,6912,6619,1395,700,1946,1456,1077,0,44
2023-11-15 22:00:00,6397,6817,1398,758,2114,1460,1041,0,44
2023-11-15 23:00:00,5847,6464,1400,993,1549,1458,1016,0,46
2023-11-16 00:00:00,5591,6342,1399,1254,1278,1412,950,0,48
2023-11-16 01:00:00,5446,6286,1401,1167,1331,1359,978,0,49
2023-11-16 02:00:00,5409,6290,1402,1007,1449,1391,989,0,51
2023-11-16 03:00:00,5319,6349,1401,1025,1508,1382,976,0,52
2023-11-16 04:00:00,5401,6283,1395,900,1552,1399,984,0,52
2023-11-16 05:00:00,5653,6163,1402,737,1566,1413,992,0,52
2023-11-16 06:00:00,6233,6185,1400,578,1662,1412,1075,0,56
2023-11-16 07:00:00,6874,6642,1400,630,2007,1459,1068,21,56
2023-11-16 08:00:00,7195,6490,1391,452,1970,1417,1007,191,54
2023-11-16 09:00:00,7042,6339,1303,293,1906,1418,992,374,53
2023-11-16 10:00:00,6739,6263,1340,194,1936,1404,863,467,54
2023-11-16 11:00:00,6537,6266,1330,169,1925,1401,865,534,54
2023-11-16 12:00:00,6496,6386,1328,224,1945,1405,862,568,53
2023-11-16 13:00:00,6630,6264,1296,335,1667,1414,1008,484,56
2023-11-16 14:00:00,6606,6212,1336,359,1652,1419,1018,371,56
2023-11-16 15:00:00,6858,5979,1312,299,1686,1431,1034,156,57
2023-11-16 16:00:00,7204,5948,1318,295,1797,1435,1034,11,56
2023-11-16 17:00:00,7709,6099,1350,368,1845,1444,1031,0,59
2023-11-16 18:00:00,7681,6464,1357,429,2114,1434,1070,0,58
2023-11-16 19:00:00,7621,6356,1363,278,2214,1430,1013,0,58
2023-11-16 20:00:00,7400,6273,1379,170,2233,1429,1004,0,58
2023-11-16 21:00:00,6963,6178,1381,99,2200,1438,999,0,59
2023-11-16 22:00:00,6481,6030,1380,27,2094,1450,1021,0,58
2023-11-16 23:00:00,6023,5760,1380,25,1844,1439,1016,0,55
2023-11-17 00:00:00,5622,5358,1384,37,1432,1436,1015,0,53
2023-11-17 01:00:00,5475,5417,1388,44,1471,1432,1027,0,52
2023-11-17 02:00:00,5423,5379,1388,94,1437,1439,967,0,52
2023-11-17 03:00:00,5348,5422,1388,153,1433,1431,964,0,52
2023-11-17 04:00:00,5424,5542,1392,312,1394,1440,951,0,53
2023-11-17 05:00:00,5652,5720,1391,507,1384,1436,946,0,54
2023-11-17 06:00:00,6355,5802,1391,504,1510,1437,903,0,57
2023-11-17 07:00:00,6954,6231,1393,539,1822,1439,976,5,55
2023-11-17 08:00:00,7354,6675,1395,659,2062,1445,1003,54,56
2023-11-17 09:00:00,7575,6658,1334,656,2052,1436,1010,113,54
2023-11-17 10:00:00,7462,6809,1352,437,2279,1476,1070,138,55
2023-11-17 11:00:00,7394,6876,1370,468,2246,1467,1046,222,54
2023-11-17 12:00:00,7354,6847,1373,571,2172,1459,1046,168,56
2023-11-17 13:00:00,7302,6666,1364,708,1917,1449,1049,122,55
2023-11-17 14:00:00,7242,6700,1343,619,2094,1450,1061,75,55
2023-11-17 15:00:00,7236,6733,1359,476,2281,1457,1062,40,56
2023-11-17 16:00:00,7516,6914,1376,503,2417,1474,1083,2,57
2023-11-17 17:00:00,7805,7186,1380,543,2621,1471,1109,0,58
2023-11-17 18:00:00,7714,7379,1381,655,2730,1467,1087,0,57
2023-11-17 19:00:00,7613,7361,1378,694,2694,1469,1066,0,57
2023-11-17 20:00:00,7445,7507,1379,527,2993,1469,1082,0,57
2023-11-17 21:00:00,7038,7377,1377,443,2960,1479,1060,0,57
2023-11-17 22:00:00,6444,7126,1381,452,2703,1468,1065,0,58
2023-11-17 23:00:00,5986,6665,1388,455,2294,1441,1031,0,56
2023-11-18 00:00:00,5624,5810,1389,379,1524,1422,1042,0,53
2023-11-18 01:00:00,5459,5908,1388,465,1576,1421,1004,0,53
2023-11-18 02:00:00,5378,5744,1387,348,1569,1423,965,0,53
2023-11-18 03:00:00,5385,5742,1389,316,1577,1426,978,0,54
2023-11-18 04:00:00,5407,5665,1387,368,1463,1425,967,0,55
2023-11-18 05:00:00,5476,5840,1387,455,1553,1424,965,0,55
2023-11-18 06:00:00,5696,6286,1391,837,1586,1461,955,0,55
2023-11-18 07:00:00,6030,7016,1390,1199,1981,1433,956,1,55
2023-11-18 08:00:00,6493,7269,1393,1369,2043,1430,952,26,55
2023-11-18 09:00:00,6782,7409,1395,1332,2175,1441,952,56,56
2023-11-18 10:00:00,6966,7759,1394,1571,2288,1414,948,89,54
2023-11-18 11:00:00,6971,7646,1394,1536,2182,1415,949,113,53
2023-11-18 12:00:00,6908,8017,1393,2180,1948,1422,923,97,53
2023-11-18 13:00:00,6889,7968,1394,2575,1490,1421,948,85,53
2023-11-18 14:00:00,6833,8144,1391,2670,1585,1420,955,69,54
2023-11-18 15:00:00,6801,8174,1389,2411,1869,1443,961,43,54
2023-11-18 16:00:00,6912,8279,1388,2365,1951,1454,1057,9,55
2023-11-18 17:00:00,7347,8550,1393,1992,2579,1467,1069,0,48
2023-11-18 18:00:00,7311,8373,1050,1667,3070,1456,1080,0,49
2023-11-18 19:00:00,7155,8354,707,1372,3697,1458,1069,0,50
2023-11-18 20:00:00,6918,8315,705,1232,3787,1467,1073,0,50
2023-11-18 21:00:00,6592,8178,706,1289,3672,1467,990,0,53
2023-11-18 22:00:00,6032,7599,704,1332,3211,1359,941,0,53
2023-11-18 23:00:00,5653,7448,705,1440,2968,1339,943,0,52
2023-11-19 00:00:00,5312,6669,705,1689,2019,1294,909,0,52
2023-11-19 01:00:00,5162,6497,704,1837,1662,1304,937,0,53
2023-11-19 02:00:00,4950,6422,707,1802,1601,1324,948,0,41
2023-11-19 03:00:00,5086,6599,835,1232,1469,1362,938,0,50
2023-11-19 04:00:00,5084,6562,835,1229,1469,1360,938,0,51
2023-11-19 05:00:00,5111,6544,835,1119,1470,1360,939,0,51
2023-11-19 06:00:00,5310,6583,835,1229,1583,1375,939,0,52
2023-11-19 07:00:00,5366,6708,835,1163,1887,1363,940,0,52
2023-11-19 08:00:00,5585,6777,835,1488,1894,1348,939,0,52
2023-11-19 09:00:00,5447,6434,712,1796,1239,1292,938,402,53
2023-11-19 10:00:00,5299,6567,713,1876,1253,1283,935,455,53
2023-11-19 11:00:00,5249,6568,710,1965,1189,1235,897,516,53
2023-11-19 12:00:00,5314,6778,731,1991,1301,1321,883,497,53
2023-11-19 13:00:00,5459,6881,767,2040,1298,1338,945,430,53
2023-11-19 14:00:00,5591,7055,711,2077,1654,1302,958,299,53
2023-11-19 15:00:00,5867,7703,835,2042,2349,1370,961,91,54
2023-11-19 16:00:00,6236,7600,953,1895,2275,1424,996,2,54
2023-11-19 17:00:00,6689,7514,1058,1703,2169,1470,1059,0,52
2023-11-19 18:00:00,6810,7478,1113,1327,2412,1492,1079,0,54
2023-11-19 19:00:00,6729,7195,1150,982,2432,1500,1075,0,54
2023-11-19 20:00:00,6598,7034,1210,689,2489,1509,1081,0,54
2023-11-19 21:00:00,6215,6741,1262,492,2347,1515,1071,0,53
2023-11-19 22:00:00,5766,6295,1338,471,1975,1470,989,0,52
2023-11-19 23:00:00,5428,5924,1359,381,1838,1361,934,0,51
2023-11-20 00:00:00,5198,5563,1359,458,1406,1346,941,0,52
2023-11-20 01:00:00,5065,5421,1361,541,1175,1371,921,0,52
2023-11-20 02:00:00,4969,5517,1367,496,1261,1405,938,0,51
2023-11-20 03:00:00,4940,5358,1367,348,1254,1397,942,0,52
2023-11-20 04:00:00,5111,5413,1367,354,1281,1408,950,0,52
2023-11-20 05:00:00,5478,5554,1383,343,1394,1427,955,0,52
2023-11-20 06:00:00,6079,5892,1383,357,1648,1497,953,0,54
2023-11-20 07:00:00,6932,6416,1383,375,2061,1511,1017,10,56
2023-11-20 08:00:00,7604,6671,1383,267,2255,1536,1042,129,57
2023-11-20 09:00:00,7691,6809,1351,274,2261,1555,1045,266,56
2023-11-20 10:00:00,7665,6755,1350,184,2210,1551,1043,359,56
2023-11-20 11:00:00,7451,6579,1364,102,2094,1550,1044,369,54
2023-11-20 12:00:00,7225,6409,1379,34,1989,1549,1048,357,53
2023-11-20 13:00:00,7280,6252,1355,35,1836,1542,1040,390,53
2023-11-20 14:00:00,7346,6232,1319,80,1915,1546,1068,246,55
2023-11-20 15:00:00,7315,6223,1306,112,1968,1548,1091,139,56
2023-11-20 16:00:00,7533,6217,1091,197,2150,1557,1140,24,57
2023-11-20 17:00:00,7928,6324,880,183,2498,1544,1158,0,59
2023-11-20 18:00:00,7991,6352,726,261,2607,1542,1156,0,59
2023-11-20 19:00:00,7915,6354,669,213,2708,1548,1155,0,59
2023-11-20 20:00:00,7729,6381,667,266,2727,1534,1127,0,59
2023-11-20 21:00:00,7309,6059,664,239,2442,1544,1109,0,59
2023-11-20 22:00:00,6692,5870,666,173,2319,1534,1121,0,56
2023-11-20 23:00:00,6099,5779,666,307,2109,1535,1107,0,54
2023-11-21 00:00:00,5822,5350,665,365,1605,1522,1136,0,53
2023-11-21 01:00:00,5587,4947,667,326,1340,1497,1064,0,54
2023-11-21 02:00:00,5459,4891,668,287,1357,1489,1037,0,52
2023-11-21 03:00:00,5456,5015,675,344,1418,1452,1069,0,52
2023-11-21 04:00:00,5475,4977,683,423,1335,1440,1043,0,53
2023-11-21 05:00:00,5706,5101,684,376,1414,1496,1075,0,53
2023-11-21 06:00:00,6190,5455,683,462,1649,1510,1097,0,53
2023-11-21 07:00:00,6967,6119,681,495,2252,1541,1097,3,54
2023-11-21 08:00:00,7262,6199,682,470,2265,1540,1107,76,53
2023-11-21 09:00:00,7262,6119,678,476,2110,1529,1055,215,54
2023-11-21 10:00:00,7083,5880,673,298,1926,1525,1068,333,53
2023-11-21 11:00:00,6776,5549,677,251,1743,1497,932,395,53
2023-11-21 12:00:00,6674,5550,676,288,1685,1489,921,426,54
2023-11-21 13:00:00,6800,5291,677,148,1557,1476,1007,367,54
2023-11-21 14:00:00,6819,5609,675,68,1882,1533,1103,294,53
2023-11-21 15:00:00,6960,5455,679,29,1903,1549,1118,120,55
2023-11-21 16:00:00,7233,5615,678,24,2162,1561,1112,19,56
2023-11-21 17:00:00,7638,5883,681,72,2409,1571,1091,0,57
2023-11-21 18:00:00,7705,5990,680,125,2485,1564,1079,0,57
2023-11-21 19:00:00,7684,5969,677,114,2474,1561,1087,0,55
2023-11-21 20:00:00,7474,5958,677,183,2409,1559,1072,0,56
2023-11-21 21:00:00,7195,5944,675,220,2326,1561,1104,0,57
2023-11-21 22:00:00,6642,5836,678,195,2260,1555,1094,0,53
2023-11-21 23:00:00,6221,5785,683,228,2164,1556,1099,0,55
2023-11-22 00:00:00,5816,5350,679,305,1639,1550,1132,0,53
2023-11-22 01:00:00,5563,5198,681,381,1457,1540,1087,0,52
2023-11-22 02:00:00,5554,4899,683,298,1395,1432,1038,0,52
2023-11-22 03:00:00,5470,4922,680,306,1405,1435,1041,0,53
2023-11-22 04:00:00,5579,5091,682,487,1396,1434,1040,0,53
2023-11-22 05:00:00,5712,5341,682,708,1372,1512,1013,0,52
2023-11-22 06:00:00,6208,5460,683,880,1335,1511,1003,0,47
